レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082901020301,2026.8.29,土,札幌,2札3,1,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),14,10:00,,馬齢,３歳
1,,1,,,,,オーバースタンド,,牡,4,3,8,8,中京,T,1600,良,3,3,１勝ｸﾗｽ,33.5,追込,11,5,24,新潟,T,1800,稍,5,4,二王子特･1勝,34.6,中団,3,5,2,新潟,T,1600,稍,3,3,１勝ｸﾗｽ,35.9,差し,5,3,29,中京,T,1600,良,4,8,１勝ｸﾗｽ,33.5,差し,2,3,14,中京,T,1600,良,3,10,１勝ｸﾗｽ,33.9,追込,3
2,,2,,,,,エンベッカ,,牝,4,9,6,28,小倉,T,1800,良,6,5,１勝ｸﾗｽ・牝,35.3,後方,13,3,28,中京,T,1600,良,13,6,１勝ｸﾗｽ・牝,33.8,後方,22,10,25,京都,T,1800,良,7,4,１勝ｸﾗｽ,34.5,中団,6,9,13,阪神,T,1800,良,1,6,未勝利,34.4,差し,連,9,6,阪神,T,1600,良,2,4,未勝利,33.7,追込,6
3,,3,,,,,ファルカータ,,牝,3,5,7,25,中京,T,1600,良,1,1,未勝利・牝,33.9,逃げ,14,4,19,阪神,T,2000,良,4,3,未勝利・牝,34.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,リアンマヒナ,,牡,3,10,6,20,阪神,T,1600,重,3,3,１勝ｸﾗｽ,35.3,差し,4,5,23,京都,T,1600,良,2,3,メルボル･1勝,33.9,差し,3,5,2,京都,T,1400,稍,1,2,未勝利,33.6,差し,17,1,5,京都,T,1600,良,4,1,未勝利,35.2,差し,2,12,20,阪神,T,1600,良,4,4,未勝利*,34.2,先行,3
4,,5,,,,,メイショウビストロ,,牡,4,2,8,15,中京,T,1600,良,10,6,１勝ｸﾗｽ,33.2,後方,2,8,1,中京,T,1600,良,8,6,１勝ｸﾗｽ,34.2,中団,9,5,30,京都,T,1600,良,3,7,１勝ｸﾗｽ,33.8,追込,連,5,24,新潟,T,1800,稍,9,2,二王子特･1勝,35.1,中団,3,5,2,新潟,T,1600,稍,2,4,１勝ｸﾗｽ,35.7,差し,6
5,,6,,,,,レッドリガーレ,,牡,3,3,8,8,中京,T,1600,良,5,6,１勝ｸﾗｽ,33.8,後方,13,5,9,京都,T,1600,良,5,7,１勝ｸﾗｽ*,34.0,中団,3,4,19,阪神,T,1600,良,6,3,１勝ｸﾗｽ*,33.4,後方,3,3,29,中京,T,2200,良,5,6,大寒桜賞･1勝,35.0,先行,14,12,21,阪神,T,1600,重,13,12,フューチG1,36.2,先行,3
5,,7,,,,,チャンピオンロード,,牡,3,2,8,15,中京,T,1400,良,9,3,未勝利,34.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,8,,,,,フレイムスター,,牡,3,6,7,19,小倉,T,1800,良,8,4,筑紫特別･1勝,39.0,先行,6,6,6,阪神,T,1800,良,5,5,城崎特別･1勝,34.7,逃げ,2,5,23,東京,D,1600,重,5,4,１勝ｸﾗｽ*,36.4,逃げ,8,3,28,阪神,T,1800,良,5,7,毎日杯G3,34.2,逃げ,2,3,15,中山,T,1800,良,16,14,スプリンG2,38.2,逃げ,6
6,B,9,,,,,ヴォーカライズ,,牡,3,4,8,1,中京,T,1600,良,2,5,１勝ｸﾗｽ,33.6,差し,14,4,25,東京,D,1600,稍,6,3,１勝ｸﾗｽ*,37.6,中団,3,4,5,阪神,D,1800,重,4,3,１勝ｸﾗｽ*,35.9,差し,9,1,31,東京,D,1600,良,3,6,１勝ｸﾗｽ*,37.2,先行,8,12,6,阪神,D,1800,良,1,1,未勝利*,37.4,逃げ,8
7,,10,,,,,エイズルブルーム,,牝,3,5,7,26,中京,T,1600,良,10,8,１勝ｸﾗｽ・牝,33.7,後方,12,5,2,京都,T,2200,良,5,5,矢車賞･1勝*,34.3,中団,9,3,1,阪神,T,1600,良,10,11,チューリG2,33.2,後方,7,1,12,京都,T,1600,良,6,12,シンザンG3,34.4,後方,3,12,21,阪神,T,1800,稍,1,8,未勝利・牝*,34.2,差し,8
7,,11,,,,,ギザキズラヴ,,牝,4,2,8,15,中京,T,1600,良,14,15,１勝ｸﾗｽ,33.1,後方,5,7,12,小倉,T,1200,良,12,15,１勝ｸﾗｽ,35.0,中団,連,7,4,小倉,T,1200,稍,7,10,小郡特別･1勝,36.0,中団,9,5,2,京都,T,1600,良,9,8,１勝ｸﾗｽ,36.4,先行,連,4,26,京都,T,1800,良,14,9,１勝ｸﾗｽ,37.7,先行,10
8,,12,,,,,グローブアマランス,,牝,5,3,8,8,中京,T,1600,良,4,5,１勝ｸﾗｽ,33.7,差し,19,3,28,中京,T,1600,良,7,2,１勝ｸﾗｽ・牝,33.8,中団,2,3,15,阪神,T,1600,良,4,5,１勝ｸﾗｽ,33.9,追込,4,2,14,小倉,T,1800,良,4,3,１勝ｸﾗｽ,35.4,先行,16,10,26,東京,T,1600,稍,6,9,１勝ｸﾗｽ,33.7,先行,2
8,,13,,,,,リオンプライム,,牝,4,10,6,21,阪神,T,2000,稍,6,6,１勝ｸﾗｽ・牝,34.9,後方,9,4,18,阪神,T,1600,良,10,11,１勝ｸﾗｽ,33.5,先行,3,3,29,阪神,T,1400,良,10,11,１勝ｸﾗｽ,34.5,後方,2,3,15,阪神,T,1600,良,10,8,１勝ｸﾗｽ,34.6,後方,17,11,15,京都,T,1600,良,7,16,１勝ｸﾗｽ,33.6,後方,連
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030312,2026.8.29,土,中京,3名3,12,,未勝利,ダート,1800,,4,稍(暫定),曇(暫定),16,18:15,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クロレ,,牝,3,2,8,16,中京,D,1400,良,5,7,未勝利,37.6,先行,11,5,30,京都,D,1400,良,3,3,未勝利,37.0,差し,14,2,21,東京,D,1600,良,6,3,新馬,38.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ゴールデンドラゴン,,牡,3,2,8,16,中京,D,1800,良,3,4,未勝利,37.5,追込,2,8,1,中京,D,1800,良,3,4,未勝利,40.3,差し,3,7,11,小倉,D,1700,良,4,2,未勝利,39.3,差し,2,6,28,小倉,D,1700,稍,2,7,未勝利,37.8,先行,3,6,6,阪神,D,1800,良,5,8,未勝利,38.1,中団,16
3,,3,,,,,タガノランパート,,牡,3,2,8,16,中京,D,1800,良,2,9,未勝利,38.9,先行,5,7,11,小倉,D,1700,良,7,6,未勝利,40.4,中団,3,6,20,阪神,D,1800,稍,5,10,未勝利,39.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,B,4,,,,,クリコバロー,,牡,3,5,7,26,中京,D,1800,良,13,7,未勝利,40.3,後方,10,5,17,京都,D,1900,良,3,7,未勝利,37.8,差し,2,5,3,京都,D,1900,稍,7,9,未勝利,37.9,後方,2,4,19,阪神,D,1800,良,8,13,未勝利,38.4,後方,2,4,5,阪神,D,1800,重,5,11,未勝利,36.9,後方,17
4,,5,,,,,シャイニングスター,,牡,3,10,6,20,阪神,T,1800,稍,12,10,未勝利,34.9,後方,4,5,23,東京,T,2000,良,9,4,未勝利,34.6,先行,3,5,2,京都,T,2000,良,4,5,未勝利,34.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ブクブクー,,牡,3,連,8,23,中京,D,1800,良,4,7,未勝利,39.2,追込,7,7,4,小倉,D,1700,不,6,12,未勝利,38.5,中団,15,3,22,阪神,D,1800,良,7,7,未勝利,37.9,後方,2,3,8,阪神,D,1800,良,6,7,未勝利,38.7,中団,6,1,25,京都,D,1800,良,6,10,未勝利,37.1,後方,2
5,B,7,,,,,ベルラフィネ,,牝,3,2,8,18,金沢,D,1500,良,2,5,加賀山,----,差し,9,6,13,函館,D,1700,稍,13,12,未勝利・牝,41.6,中団,17,2,14,京都,D,1800,稍,7,6,未勝利・牝,41.7,先行,3,1,24,京都,D,1800,良,4,10,新馬,37.8,差し,初,,,,,,,,,,,,
5,,8,,,,,シホノグラツィア,,牡,3,55,8,10,新潟,T,1800,稍,6,5,新馬,33.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,クロームクロス,,牡,3,5,7,25,札幌,D,1700,良,7,8,未勝利,39.1,後方,9,5,24,新潟,D,1800,稍,11,5,未勝利,42.3,中団,連,5,17,新潟,D,1800,良,4,5,未勝利,37.8,先行,18,1,12,京都,T,1600,良,9,13,新馬,35.6,中団,初,,,,,,,,,,,,
6,B,10,,,,,ガラード,,牡,3,3,8,8,中京,D,1900,良,10,8,未勝利,41.1,中団,11,5,24,京都,D,1900,良,7,2,未勝利,38.9,中団,3,5,2,京都,D,1800,重,10,4,未勝利,37.5,後方,3,4,12,阪神,D,1800,稍,12,8,未勝利,37.8,後方,8,2,14,京都,D,1800,稍,4,4,新馬,39.7,差し,初
7,,11,,,,,メイショウハーブス,,牡,3,3,8,9,札幌,T,2000,良,11,9,未勝利,36.8,先行,21,3,15,中京,T,2200,良,5,3,未勝利,36.6,中団,2,3,1,阪神,T,2000,良,5,4,未勝利,34.6,中団,4,2,1,京都,T,2000,良,4,6,未勝利,35.5,先行,2,1,18,京都,T,2000,良,4,12,新馬,35.6,差し,初
7,,12,,,,,トラッドロア,,牝,3,5,7,26,中京,D,1800,良,7,9,未勝利,41.5,中団,8,5,31,京都,T,1600,良,16,9,未勝利,35.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,13,,,,,サマーナジュム,,牡,3,2,8,15,新潟,T,2000,良,17,12,未勝利,36.9,後方,連,8,6,園田,D,1400,良,3,1,摩耶山,----,先行,8,6,14,阪神,D,1800,良,6,11,未勝利,39.3,先行,4,5,17,京都,D,1900,良,7,8,未勝利,40.4,中団,2,5,3,新潟,D,1800,稍,5,8,未勝利,41.2,先行,17
8,,14,,,,,メイショウジンソウ,,牡,3,2,8,16,中京,D,1800,良,10,7,未勝利,39.8,中団,2,8,1,中京,D,1800,良,5,11,未勝利,40.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
